community_area_name,community_area,year,gang_dominant,n_gangs_present,pct_area_gang_control,n_dv_crimes,n_homicides,n_arrests,gang_map_year_used,imputed_gang_map,n_shoot_total,n_fem_shoot,n_fem_shoot_res,n_fem_shoot_pub,n_fem_shoot_fatal,n_male_shoot,n_dv_check,n_dv_res,n_dv_pub,n_dv_homicide,n_dv_arrested,total_pop,pop_black,pop_white,pop_latino,pop_female,median_hh_income,per_capita_income,pct_black,pct_white,pct_latino,pct_female,pct_poverty,pct_unemp_young,pct_bachelor_plus,area_km2,pop_density_per_km2,dv_consistency_ratio,arrest_rate_dv,dv_per_100k,fem_shoot_per_100k_female,gang_family
OAKLAND,36,2018,GANGSTER DISCIPLES,1,0.04900880509460516,203,1,19,2018,0,12,1,0,1,0,11,203,159,32,0,21,3153.5,2999.5,116.5,27.5,1911.5,27464.868138158985,18739.91361794853,0.9515320546615976,0.03667015591593699,0.00876467702351481,0.6063150248991191,0.33184206737908767,0.252826941986234,0.249628893169563,1.5713650532801997,2006.8538455892976,1,0.10344827586206896,6437.291897891231,52.3149359142035,Folk Nation
OAKLAND,36,2019,GANGSTER DISCIPLES,2,0.09020335886395708,205,1,16,2019,0,3,1,1,0,1,2,205,156,40,1,23,3173.75,2973.75,150.75,22.25,1903.75,28077.378339586692,19839.24578831052,0.9372563216326146,0.04729562899115572,0.00704357833642866,0.5999640246599541,0.3684666025141824,0.24035152409046215,0.2805826549845688,1.5713650532801997,2019.74073012178,1,0.11219512195121951,6459.235919653407,52.527905449770195,Folk Nation
OAKLAND,36,2020,GANGSTER DISCIPLES,2,0.09020335886395708,174,1,16,2020,0,4,2,0,2,0,2,174,126,41,0,19,3194,2948,185,17,1896,28689.888541014403,20938.57795867251,0.922980588603632,0.05792110206637445,0.00532247964934251,0.593613024420789,0.4050911376492772,0.22787610619469023,0.31153641679957467,1.5713650532801997,2032.6276146542623,1,0.10919540229885058,5447.714464621165,105.48523206751054,Folk Nation
OAKLAND,36,2021,GANGSTER DISCIPLES,2,0.18807814528202932,202,3,15,2021,0,9,4,0,4,2,5,202,152,43,1,16,3194,2948,185,17,1896,28689.888541014403,20938.57795867251,0.922980588603632,0.05792110206637445,0.00532247964934251,0.593613024420789,0.4050911376492772,0.22787610619469023,0.31153641679957467,1.5713650532801997,2032.6276146542623,1,0.07920792079207921,6324.358171571696,210.97046413502107,Folk Nation
OAKLAND,36,2022,GANGSTER DISCIPLES,2,0.18807814528202932,190,0,16,2022,0,16,5,0,5,0,11,190,161,24,0,19,3194,2948,185,17,1896,28689.888541014403,20938.57795867251,0.922980588603632,0.05792110206637445,0.00532247964934251,0.593613024420789,0.4050911376492772,0.22787610619469023,0.31153641679957467,1.5713650532801997,2032.6276146542623,1,0.1,5948.653725735754,263.71308016877634,Folk Nation
OAKLAND,36,2023,GANGSTER DISCIPLES,2,0.1878836630868617,246,1,28,2023,0,5,1,0,1,0,4,246,198,45,0,38,3194,2948,185,17,1896,28689.888541014403,20938.57795867251,0.922980588603632,0.05792110206637445,0.00532247964934251,0.593613024420789,0.4050911376492772,0.22787610619469023,0.31153641679957467,1.5713650532801997,2032.6276146542623,1,0.15447154471544716,7701.941139636819,52.74261603375527,Folk Nation
OAKLAND,36,2024,GANGSTER DISCIPLES,2,0.396305491175799,229,2,17,2024,0,5,0,0,0,0,5,229,179,45,0,19,3194,2948,185,17,1896,28689.888541014403,20938.57795867251,0.922980588603632,0.05792110206637445,0.00532247964934251,0.593613024420789,0.4050911376492772,0.22787610619469023,0.31153641679957467,1.5713650532801997,2032.6276146542623,1,0.08296943231441048,7169.6931747025665,0,Folk Nation
FULLER PARK,37,2008,MICKEY COBRAS,2,0.3799752927317206,202,1,0,2008,0,1,0,0,0,0,1,202,113,80,0,26,3060,2900,68,55,1602,16203.72614379085,9015.23267973856,0.9477124183006536,0.02222222222222222,0.01797385620915032,0.5235294117647059,0.46568627450980393,0.622356495468278,0.13310185185185186,1.8503303038871728,1653.7587875913582,1,0.12871287128712872,6601.307189542484,0,People Nation
FULLER PARK,37,2009,MICKEY COBRAS,2,0.3799752927317206,188,1,0,2009,0,1,0,0,0,0,1,188,107,67,0,37,2930.75,2747.25,76,89,1532.75,16245.654714016948,10693.80762030333,0.935813806450618,0.0264975750426006,0.03225742715489656,0.5229065948046541,0.440757007500987,0.622356495468278,0.13310185185185186,1.8503303038871728,1583.9063943573117,1,0.19680851063829788,6414.740254201143,0,People Nation
FULLER PARK,37,2010,MICKEY COBRAS,3,0.4810902691683233,184,2,0,2010,0,13,0,0,0,0,13,184,83,81,0,24,2801.5,2594.5,84,123,1463.5,16287.583284243046,12372.3825608681,0.9239151946005824,0.03077292786297898,0.0465409981006428,0.5222837778446023,0.41582774049217,0.622356495468278,0.13310185185185186,1.8503303038871728,1514.0540011232647,1,0.13043478260869565,6567.910048188471,0,People Nation
FULLER PARK,37,2011,NA,NA,NA,164,1,0,2010,1,13,1,0,1,1,12,164,90,62,0,30,2672.25,2441.75,92,157,1394.25,16329.511854469143,14050.957501432871,0.9120165827505468,0.03504828068335736,0.06082456904638903,0.5216609608845505,0.39089847348335305,0.622356495468278,0.13310185185185186,1.8503303038871728,1444.201607889218,1,0.18292682926829268,6137.150341472542,71.72314864622557,NA
FULLER PARK,37,2012,MICKEY COBRAS,3,0.4137480167186378,175,1,0,2012,0,9,0,0,0,0,9,175,98,60,0,31,2543,2289,100,191,1325,16371.440424695242,15729.53244199764,0.9001179709005112,0.03932363350373574,0.07510813999213527,0.5210381439244987,0.3659692064745361,0.622356495468278,0.13310185185185186,1.8503303038871728,1374.3492146551712,1,0.17714285714285713,6881.635863153755,0,People Nation
FULLER PARK,37,2013,NA,NA,NA,158,1,0,2012,1,7,3,0,3,0,4,158,95,52,0,25,2487.25,2250,118.25,178.75,1303.25,18119.90219352143,15830.53370649823,0.904937616106418,0.04813496650711215,0.07163282913203248,0.5241837803571671,0.34572042817196424,0.602289257123094,0.1266787725764248,1.8503303038871728,1344.219458966211,1,0.15822784810126583,6352.397225851844,230.19374640322272,NA
FULLER PARK,37,2014,MICKEY COBRAS,2,0.40507055442093554,145,1,22,2014,0,21,1,0,1,0,20,145,80,47,0,34,2431.5,2211,136.5,166.5,1281.5,19868.36396234762,15931.53497099882,0.9097572613123246,0.05694629951048856,0.0681575182719297,0.5273294167898355,0.3254716498693924,0.58222201877791,0.12025569330099772,1.8503303038871728,1314.089703277251,1,0.23448275862068965,5963.397079991774,78.03355442840422,People Nation
FULLER PARK,37,2015,MICKEY COBRAS,2,0.4078796861621693,23,3,0,2015,0,20,4,0,4,2,16,23,17,6,0,1,2375.75,2172,154.75,154.25,1259.75,21616.82573117381,16032.53623549941,0.9145769065182312,0.06575763251386496,0.06468220741182693,0.530475053222504,0.3052228715668206,0.562154780432726,0.11383261402557068,1.8503303038871728,1283.9599475882906,1,0.043478260869565216,968.1153320004208,317.52331811867435,People Nation
FULLER PARK,37,2016,MICKEY COBRAS,2,0.4078797218368987,174,5,13,2016,0,22,2,0,1,1,20,174,105,58,0,21,2320,2133,173,142,1238,23365.2875,16133.5375,0.919396551724138,0.07456896551724138,0.06120689655172413,0.5336206896551724,0.2849740932642487,0.5420875420875421,0.1074095347501436,1.8503303038871728,1253.8301918993304,1,0.1206896551724138,7500,161.55088852988692,People Nation
FULLER PARK,37,2017,MICKEY COBRAS,2,0.4078797219292275,155,2,19,2017,0,18,0,0,0,0,18,155,86,51,0,22,2275.5,2065,157.5,161.75,1209.75,21674.58817401961,15659.777308006536,0.9067509618790044,0.06888190621076017,0.07169882320744389,0.5315180382497826,0.3450330909565899,0.5471906565656566,0.1028093425663164,1.8503303038871728,1229.7804317529856,1,0.14193548387096774,6811.689738519007,0,People Nation
FULLER PARK,37,2018,MICKEY COBRAS,2,0.4078797219292275,144,2,21,2018,0,18,2,0,2,0,16,144,78,47,0,22,2231,1997,142,181.5,1181.5,19983.888848039212,15186.017116013072,0.894105372033871,0.06319484690427896,0.08219074986316366,0.5294153868443929,0.4050920886489311,0.552293771043771,0.0982091503824892,1.8503303038871728,1205.7306716066407,1,0.1527777777777778,6454.504706409682,169.27634363097758,People Nation
FULLER PARK,37,2019,MICKEY COBRAS,2,0.4078797219292275,124,4,21,2019,0,18,3,0,3,2,15,124,58,52,0,20,2186.5,1929,126.5,201.25,1153.25,18293.189522058823,14712.256924019608,0.8814597821887376,0.05750778759779774,0.0926826765188834,0.5273127354390033,0.4651510863412723,0.5573968855218855,0.093608958198662,1.8503303038871728,1181.6809114602956,1,0.16129032258064516,5671.1639606677345,260.134402774767,People Nation
FULLER PARK,37,2020,MICKEY COBRAS,2,0.4078797219292275,100,2,9,2020,0,24,3,0,3,0,21,100,52,35,1,9,2142,1861,111,221,1125,16602.49019607843,14238.496732026144,0.8688141923436041,0.05182072829131653,0.10317460317460315,0.5252100840336135,0.5252100840336135,0.5625,0.08900876601483479,1.8503303038871728,1157.6311513139508,1,0.09,4668.534080298787,266.6666666666667,People Nation
FULLER PARK,37,2021,MICKEY COBRAS,2,0.4078797219292275,110,4,8,2021,0,28,4,0,3,1,24,110,60,36,0,7,2142,1861,111,221,1125,16602.49019607843,14238.496732026144,0.8688141923436041,0.05182072829131653,0.10317460317460315,0.5252100840336135,0.5252100840336135,0.5625,0.08900876601483479,1.8503303038871728,1157.6311513139508,1,0.06363636363636363,5135.387488328664,355.5555555555556,People Nation
FULLER PARK,37,2022,MICKEY COBRAS,2,0.4078797219292275,111,6,5,2022,0,20,3,0,3,2,17,111,58,39,1,7,2142,1861,111,221,1125,16602.49019607843,14238.496732026144,0.8688141923436041,0.05182072829131653,0.10317460317460315,0.5252100840336135,0.5252100840336135,0.5625,0.08900876601483479,1.8503303038871728,1157.6311513139508,1,0.06306306306306306,5182.072829131653,266.6666666666667,People Nation
FULLER PARK,37,2023,MICKEY COBRAS,3,0.4078460780280614,132,2,12,2023,0,30,8,1,6,1,22,132,72,47,0,13,2142,1861,111,221,1125,16602.49019607843,14238.496732026144,0.8688141923436041,0.05182072829131653,0.10317460317460315,0.5252100840336135,0.5252100840336135,0.5625,0.08900876601483479,1.8503303038871728,1157.6311513139508,1,0.09848484848484848,6162.464985994398,711.1111111111112,People Nation
FULLER PARK,37,2024,MICKEY COBRAS,2,0.4078797219292275,113,3,19,2024,0,16,2,0,2,0,14,113,59,38,0,23,2142,1861,111,221,1125,16602.49019607843,14238.496732026144,0.8688141923436041,0.05182072829131653,0.10317460317460315,0.5252100840336135,0.5252100840336135,0.5625,0.08900876601483479,1.8503303038871728,1157.6311513139508,1,0.20353982300884957,5275.4435107376285,177.7777777777778,People Nation
GRAND BOULEVARD,38,2008,BLACK DISCIPLES,6,0.4086525940492138,1013,10,0,2008,0,9,4,1,2,4,5,1013,684,270,1,170,21881,20729,680,310,12024,32922.19857410539,22056.226315067863,0.9473515835656504,0.03107719025638682,0.01416754261688222,0.5495178465335222,0.3100467289719626,0.37520498524106266,0.26414837964535637,4.505118739234224,4856.9197098941095,1,0.16781836130306022,4629.587313194095,33.266799733865604,Folk Nation
GRAND BOULEVARD,38,2009,BLACK DISCIPLES,6,0.4086525940492138,1039,12,0,2009,0,12,0,0,0,0,12,1039,713,274,1,165,22043.5,20750.25,722.5,351,12230.5,32862.166550746806,22098.43771153502,0.9414621586697552,0.03273934269450928,0.01588507731684035,0.5547197172866314,0.3177092564990869,0.37520498524106266,0.26414837964535637,4.505118739234224,4892.989791373831,1,0.1588065447545717,4713.407580465897,0,Folk Nation
GRAND BOULEVARD,38,2010,GANGSTER DISCIPLES,7,0.2782422108089445,955,10,0,2010,0,29,1,0,1,0,28,955,657,247,0,148,22206,20771.5,765,392,12437,32802.13452738823,22140.649108002177,0.93557273377386,0.03440149513263174,0.01760261201679848,0.5599215880397406,0.3253717840262112,0.37520498524106266,0.26414837964535637,4.505118739234224,4929.059872853552,1,0.1549738219895288,4300.639466810771,8.04052424218059,Folk Nation
GRAND BOULEVARD,38,2011,NA,NA,NA,973,8,0,2010,1,67,6,2,3,0,61,973,701,219,2,173,22368.5,20792.75,807.5,433,12643.5,32742.10250402965,22182.860504469332,0.9296833088779646,0.0360636475707542,0.01932014671675661,0.5651234587928498,0.3330343115533355,0.37520498524106266,0.26414837964535637,4.505118739234224,4965.129954333274,1,0.1778006166495375,4349.86700046941,47.45521414165381,NA
GRAND BOULEVARD,38,2012,GANGSTER DISCIPLES,4,0.6773887492908588,923,8,0,2012,0,45,6,2,2,1,39,923,648,223,2,180,22531,20814,850,474,12850,32682.070480671075,22225.071900936488,0.9237938839820692,0.03772580000887666,0.02103768141671475,0.5703253295459589,0.3406968390804598,0.37520498524106266,0.26414837964535637,4.505118739234224,5001.200035812996,1,0.19501625135427952,4096.578048022724,46.69260700389105,Folk Nation
GRAND BOULEVARD,38,2013,NA,NA,NA,824,7,0,2012,1,46,5,2,3,0,41,824,596,187,1,188,22698.25,21014.5,840.25,456.25,12986.5,33702.719983348135,23396.73457225409,0.9257764474693104,0.03703357414458853,0.02012093347632916,0.5720974454353313,0.3324246963470096,0.3416779273959719,0.276268057446382,4.505118739234224,5038.324473520587,1,0.22815533980582525,3630.2358111308145,38.501520810071995,NA
GRAND BOULEVARD,38,2014,GANGSTER DISCIPLES,3,0.5288437443138014,775,9,127,2014,0,54,11,4,7,2,43,775,560,181,3,165,22865.5,21215,830.5,438.5,13123,34723.36948602519,24568.397243571693,0.927759010956552,0.0363413482803004,0.01920418553594358,0.5738695613247036,0.32415255361355944,0.30815086955088117,0.2883877352474076,4.505118739234224,5075.448911228177,1,0.2129032258064516,3389.3857558330237,83.82229673093043,Folk Nation
GRAND BOULEVARD,38,2015,GANGSTER DISCIPLES,3,0.5444955769745806,117,7,2,2015,0,52,4,1,1,2,48,117,90,16,0,11,23032.75,21415.5,820.75,420.75,13259.5,35744.01898870225,25740.059914889294,0.9297415744437932,0.03564912241601227,0.018287437595558,0.575641677214076,0.31588041088010926,0.2746238117057904,0.3005074130484332,4.505118739234224,5112.573348935768,1,0.09401709401709402,507.97234372795253,30.167050039594255,Folk Nation
GRAND BOULEVARD,38,2016,GANGSTER DISCIPLES,3,0.5444955555831577,775,9,88,2016,0,55,0,0,0,0,55,775,532,198,0,107,23200,21616,811,403,13396,36764.66849137931,26911.722586206895,0.9317241379310344,0.03495689655172414,0.01737068965517241,0.5774137931034483,0.3076082681466591,0.24109675386069965,0.31262709084945883,4.505118739234224,5149.697786643359,1,0.13806451612903226,3340.5172413793102,0,Folk Nation
GRAND BOULEVARD,38,2017,GANGSTER DISCIPLES,3,0.45907486424505417,787,9,97,2017,0,45,4,1,2,1,41,787,560,175,0,105,22028.25,20341.75,803.75,466.25,12682.5,41045.32268297524,29640.87034401967,0.9218660791950484,0.03677781933757639,0.02188665711606196,0.5754197679356725,0.2912280957555612,0.23394372160708685,0.33218849860827504,4.505118739234224,4889.604752958042,1,0.13341804320203304,3572.6850748470715,31.53952296471516,Folk Nation
GRAND BOULEVARD,38,2018,GANGSTER DISCIPLES,3,0.4586801630764854,830,11,103,2018,0,41,3,0,3,1,38,830,596,173,0,132,20856.5,19067.5,796.5,529.5,11969,45325.97687457118,32370.018101832447,0.9120080204590624,0.03859874212342865,0.02640262457695152,0.5734257427678966,0.2748479233644633,0.22679068935347407,0.35174990636709125,4.505118739234224,4629.511719272725,1,0.15903614457831325,3979.5747129192337,25.064750605731472,Folk Nation
GRAND BOULEVARD,38,2019,GANGSTER DISCIPLES,4,0.11280204967864033,885,5,133,2019,0,29,5,0,5,0,24,885,643,192,0,151,19684.75,17793.25,789.25,592.75,11255.5,49606.63106616711,35099.165859645225,0.9021499617230764,0.04041966490928089,0.03091859203784107,0.5714317176001207,0.2584677509733654,0.21963765709986127,0.37131131412590745,4.505118739234224,4369.418685587408,1,0.17062146892655367,4495.866089231511,44.42272666696282,Folk Nation
GRAND BOULEVARD,38,2020,GANGSTER DISCIPLES,4,0.11285475971006396,712,6,63,2020,0,47,4,0,4,1,43,712,502,170,1,73,18513,16519,782,656,10542,53887.28525776304,37828.313617458,0.8922919029870902,0.04224058769513315,0.03543455949873062,0.5694376924323449,0.2420875785822675,0.21248462484624847,0.39087272188472366,4.505118739234224,4109.325651902091,1,0.10252808988764045,3845.946091935397,37.94346423828495,Folk Nation
GRAND BOULEVARD,38,2021,GANGSTER DISCIPLES,4,0.2286650147970079,759,16,55,2021,0,72,11,2,7,5,61,759,565,167,3,60,18513,16519,782,656,10542,53887.28525776304,37828.313617458,0.8922919029870902,0.04224058769513315,0.03543455949873062,0.5694376924323449,0.2420875785822675,0.21248462484624847,0.39087272188472366,4.505118739234224,4109.325651902091,1,0.07905138339920949,4099.821746880571,104.34452665528363,Folk Nation
GRAND BOULEVARD,38,2022,GANGSTER DISCIPLES,4,0.22866501479700788,733,13,76,2022,0,56,6,1,5,2,50,733,549,160,2,77,18513,16519,782,656,10542,53887.28525776304,37828.313617458,0.8922919029870902,0.04224058769513315,0.03543455949873062,0.5694376924323449,0.2420875785822675,0.21248462484624847,0.39087272188472366,4.505118739234224,4109.325651902091,1,0.10504774897680765,3959.3798952087723,56.91519635742743,Folk Nation
GRAND BOULEVARD,38,2023,GANGSTER DISCIPLES,4,0.22843940681970004,858,5,82,2023,0,26,3,1,2,1,23,858,663,169,1,86,18513,16519,782,656,10542,53887.28525776304,37828.313617458,0.8922919029870902,0.04224058769513315,0.03543455949873062,0.5694376924323449,0.2420875785822675,0.21248462484624847,0.39087272188472366,4.505118739234224,4109.325651902091,1,0.10023310023310024,4634.581105169341,28.457598178713717,Folk Nation
GRAND BOULEVARD,38,2024,GANGSTER DISCIPLES,4,0.33822861072210264,843,8,105,2024,0,40,8,2,6,3,32,843,650,173,1,119,18513,16519,782,656,10542,53887.28525776304,37828.313617458,0.8922919029870902,0.04224058769513315,0.03543455949873062,0.5694376924323449,0.2420875785822675,0.21248462484624847,0.39087272188472366,4.505118739234224,4109.325651902091,1,0.14116251482799524,4553.556959974072,75.8869284765699,Folk Nation
KENWOOD,39,2008,GANGSTER DISCIPLES,3,0.2383643215759142,502,2,0,2008,0,2,0,0,0,0,2,502,390,95,0,73,12610,10296,1552,172,7069,40143.18889770024,34458.88041237113,0.8164948453608247,0.12307692307692308,0.01363996827914353,0.5605868358445678,0.26230295270865006,0.2491186839012926,0.4312606266699053,2.7008621819960412,4668.879472658144,1,0.1454183266932271,3980.967486122125,0,Folk Nation
KENWOOD,39,2009,GANGSTER DISCIPLES,3,0.2383643215759142,482,2,0,2009,0,2,0,0,0,0,2,482,373,96,0,91,12476.25,10092.5,1624,221.5,6940,39839.92807079071,34523.51171714584,0.8086858338135792,0.1304029304029304,0.01789043169590009,0.5561130047302167,0.2624378851346086,0.2491186839012926,0.4312606266699053,2.7008621819960412,4619.358249068292,1,0.1887966804979253,3863.3403466586515,0,Folk Nation
KENWOOD,39,2010,GANGSTER DISCIPLES,2,0.2494910616462988,477,0,0,2010,0,7,0,0,0,0,7,477,387,70,0,73,12342.5,9889,1696,271,6811,39536.66724388118,34588.14302192055,0.8008768222663336,0.13772893772893774,0.02214089511265665,0.5516391736158657,0.26257281756056716,0.2491186839012926,0.4312606266699053,2.7008621819960412,4569.83702547844,1,0.1530398322851153,3864.6951590034437,0,Folk Nation
KENWOOD,39,2011,NA,NA,NA,394,3,0,2010,1,11,0,0,0,0,11,394,311,66,0,61,12208.75,9685.5,1768,320.5,6682,39233.40641697165,34652.77432669527,0.7930678107190882,0.14505494505494507,0.02639135852941321,0.5471653425015146,0.2627077499865257,0.2491186839012926,0.4312606266699053,2.7008621819960412,4520.31580188859,1,0.1548223350253807,3227.193611139552,0,NA
KENWOOD,39,2012,GANGSTER DISCIPLES,3,0.2667170765797109,340,3,0,2012,0,18,3,1,2,1,15,340,266,60,1,48,12075,9482,1840,370,6553,38930.145590062115,34717.40563146998,0.7852587991718426,0.1523809523809524,0.03064182194616977,0.5426915113871635,0.2628426824124842,0.2491186839012926,0.4312606266699053,2.7008621819960412,4470.794578298738,1,0.1411764705882353,2815.734989648033,45.78055852281398,Folk Nation
KENWOOD,39,2013,NA,NA,NA,299,1,0,2012,1,11,2,0,2,1,9,299,229,53,0,50,12006.5,9224,1970.5,356.75,6471.75,41278.81612416255,37729.76715047309,0.7679543527472406,0.16432384664737856,0.0296968990416119,0.5389566048987321,0.25278572205671296,0.22237955346651,0.4530096631708624,2.7008621819960412,4445.432306777954,1,0.16722408026755853,2490.3177445550327,30.90354231853826,NA
KENWOOD,39,2014,GANGSTER DISCIPLES,2,0.4203732603929115,293,1,34,2014,0,8,1,0,1,1,7,293,222,51,0,38,11938,8966,2101,343.5,6390.5,43627.48665826299,40742.128669476195,0.7506499063226385,0.17626674091380473,0.02875197613705404,0.5352216984103007,0.24272876170094176,0.19564042303172735,0.4747586996718195,2.7008621819960412,4420.07003525717,1,0.1296928327645051,2454.3474618864134,15.648227838197323,Folk Nation
KENWOOD,39,2015,GANGSTER DISCIPLES,3,0.40752583631754863,49,5,3,2015,0,19,0,0,0,0,19,49,39,9,0,9,11869.5,8708,2231.5,330.25,6309.25,45976.157192363426,43754.49018847931,0.7333454598980365,0.1882096351802309,0.02780705323249617,0.5314867919218693,0.23267180134517051,0.16890129259694475,0.49650773617277666,2.7008621819960412,4394.707763736386,1,0.1836734693877551,412.8227810775517,0,Folk Nation
KENWOOD,39,2016,GANGSTER DISCIPLES,3,0.4075258820345172,331,3,36,2016,0,16,4,1,3,1,12,331,251,66,3,39,11801,8450,2362,317,6228,48324.82772646386,46766.85170748242,0.7160410134734344,0.20015252944665707,0.02686213032793831,0.5277518854334379,0.2226148409893993,0.14216216216216215,0.5182567726737338,2.7008621819960412,4369.3454922156025,1,0.11782477341389729,2804.8470468604355,64.22607578676943,Folk Nation
KENWOOD,39,2017,GANGSTER DISCIPLES,3,0.4075258820345172,347,4,39,2017,0,17,2,0,2,0,15,347,270,64,0,48,11994.5,8601,2343.25,337.75,6399.75,50291.47518848607,48113.226414806646,0.7170307601050758,0.19558159390407828,0.02809888402825989,0.5332890631804462,0.2311541329993858,0.1481104156451008,0.5153849818774611,2.7008621819960412,4440.98928111008,1,0.138328530259366,2892.9926216182416,31.251220750810578,Folk Nation
KENWOOD,39,2018,GANGSTER DISCIPLES,3,0.4075258820345172,302,1,33,2018,0,8,1,0,1,0,7,302,245,44,0,33,12188,8752,2324.5,358.5,6571.5,52258.122650508274,49459.60112213087,0.7180205067367171,0.1910106583614995,0.02933563772858147,0.5388262409274545,0.23969342500937235,0.15405866912803945,0.5125131910811882,2.7008621819960412,4512.633070004556,1,0.10927152317880795,2477.847062684608,15.217225899718482,Folk Nation
KENWOOD,39,2019,BLACK DISCIPLES,3,0.33023470633456864,323,1,49,2019,0,8,0,0,0,0,8,323,239,61,0,52,12381.5,8903,2305.75,379.25,6743.25,54224.770112530474,50805.9758294551,0.7190102533683586,0.1864397228189207,0.03057239142890306,0.5443634186744628,0.24823271701935887,0.1600069226109781,0.5096414002849154,2.7008621819960412,4584.276858899033,1,0.1609907120743034,2608.7307676775836,0,Folk Nation
KENWOOD,39,2020,BLACK DISCIPLES,3,0.33023470633456864,325,0,28,2020,0,9,1,0,1,0,8,325,248,68,0,34,12575,9054,2287,400,6915,56191.41757455268,52152.350536779326,0.72,0.18186878727634195,0.03180914512922465,0.5499005964214712,0.2567720090293454,0.16595517609391677,0.5067696094886427,2.7008621819960412,4655.9206477935095,1,0.10461538461538461,2584.493041749503,14.461315979754158,Folk Nation
KENWOOD,39,2021,BLACK DISCIPLES,3,0.2830246447532117,340,2,24,2021,0,13,3,0,1,2,10,340,254,73,0,30,12575,9054,2287,400,6915,56191.41757455268,52152.350536779326,0.72,0.18186878727634195,0.03180914512922465,0.5499005964214712,0.2567720090293454,0.16595517609391677,0.5067696094886427,2.7008621819960412,4655.9206477935095,1,0.08823529411764706,2703.7773359840953,43.38394793926247,Folk Nation
KENWOOD,39,2022,BLACK DISCIPLES,3,0.2830246447532117,402,8,47,2022,0,22,7,4,2,1,15,402,328,67,1,50,12575,9054,2287,400,6915,56191.41757455268,52152.350536779326,0.72,0.18186878727634195,0.03180914512922465,0.5499005964214712,0.2567720090293454,0.16595517609391677,0.5067696094886427,2.7008621819960412,4655.9206477935095,1,0.12437810945273632,3196.8190854870772,101.22921185827911,Folk Nation
KENWOOD,39,2023,BLACK DISCIPLES,3,0.28337133084865174,409,3,36,2023,0,11,2,2,0,1,9,409,331,64,1,35,12575,9054,2287,400,6915,56191.41757455268,52152.350536779326,0.72,0.18186878727634195,0.03180914512922465,0.5499005964214712,0.2567720090293454,0.16595517609391677,0.5067696094886427,2.7008621819960412,4655.9206477935095,1,0.08557457212713937,3252.485089463221,28.922631959508315,Folk Nation
KENWOOD,39,2024,BLACK DISCIPLES,3,0.2830246447532117,425,2,42,2024,0,10,2,0,2,0,8,425,352,54,0,48,12575,9054,2287,400,6915,56191.41757455268,52152.350536779326,0.72,0.18186878727634195,0.03180914512922465,0.5499005964214712,0.2567720090293454,0.16595517609391677,0.5067696094886427,2.7008621819960412,4655.9206477935095,1,0.11294117647058824,3379.7216699801193,28.922631959508315,Folk Nation
LINCOLN SQUARE,4,2008,LATIN KINGS,2,0.11183757673519286,288,1,0,2008,0,1,0,0,0,0,1,288,202,53,0,27,38417,1877,26626,6370,19530,58209.60415961683,35503.37813988599,0.0488585782335945,0.6930785850014317,0.1658120103079366,0.5083686909441133,0.11535733984713575,0.09086984675156486,0.575833144411698,6.628874823295517,5795.402843480027,1,0.09375,749.6681156779551,0,People Nation
LINCOLN SQUARE,4,2009,LATIN KINGS,2,0.11183757673519286,340,0,0,2009,0,0,0,0,0,0,0,340,257,58,0,66,38699.5,1816.25,27498.5,6336.5,19594.25,59023.84037411878,36508.44021603544,0.04697341505178576,0.7101900043186263,0.16378045562839094,0.5063618597004864,0.11948778418968628,0.09086984675156486,0.575833144411698,6.628874823295517,5838.0194273695315,1,0.19411764705882353,878.5643225364669,0,People Nation
LINCOLN SQUARE,4,2010,LATIN KINGS,1,0.17076599048469138,272,0,0,2010,0,0,0,0,0,0,0,272,201,43,0,41,38982,1755.5,28371,6303,19658.5,59838.07658862072,37513.50229218489,0.04508825186997702,0.7273014236358208,0.16174890094884528,0.5043550284568595,0.12361822853223678,0.09086984675156486,0.575833144411698,6.628874823295517,5880.636011259036,1,0.15073529411764705,697.7579395618491,0,People Nation
LINCOLN SQUARE,4,2011,NA,NA,NA,242,1,0,2010,1,1,0,0,0,0,1,242,181,36,0,50,39264.5,1694.75,29243.5,6269.5,19722.75,60652.31280312266,38518.56436833433,0.04320308868816826,0.7444128429530155,0.15971734626929962,0.50234819721323265,0.1277486728747873,0.09086984675156486,0.575833144411698,6.628874823295517,5923.252595148541,1,0.2066115702479339,616.3328197226502,0,NA
LINCOLN SQUARE,4,2012,LATIN KINGS,2,0.13844785576302637,249,0,0,2012,0,1,0,0,0,0,1,249,175,48,0,62,39547,1634,30116,6236,19787,61466.5490176246,39523.62644448378,0.04131792550635952,0.7615242622702101,0.15768579158975396,0.5003413659696058,0.1318791172173378,0.09086984675156486,0.575833144411698,6.628874823295517,5965.869179038046,1,0.24899598393574296,629.6305661617822,0,People Nation
LINCOLN SQUARE,4,2013,NA,NA,NA,246,2,0,2012,1,2,0,0,0,0,2,246,176,40,0,64,40088.5,1627.5,30476.5,6608.5,20056.25,64365.85926759359,41021.07753360017,0.04062572747069453,0.7602808756037196,0.16456885307787872,0.500300974492787,0.12037616688439716,0.08247925777189784,0.5877555648643152,6.628874823295517,6047.557250458106,1,0.2601626016260163,613.6423163750203,0,NA
