ca_num,ca_name,year,total_pop,pop_black,pop_white,pop_latino,pop_female,median_hh_income,per_capita_income,pct_black,pct_white,pct_latino,pct_female,pct_poverty,pct_unemp_young,pct_bachelor_plus,area_km2,pop_density_per_km2
44,CHATHAM,2011,32375.5,31625.25,198,198.25,18297,35223.66186271033,20450.153084528676,0.9768093291999551,0.006183897792848865,0.006212638811723018,0.565194565716158,0.2596183894346742,0.40649291266575216,0.25375333885972184,7.6478726846068215,4233.268692503663
44,CHATHAM,2012,31493,30756,221,230,17817,35278.53434096466,20493.504524815038,0.9765979741529863,0.007017432445305306,0.007303210237195567,0.565744768678754,0.2645144825826209,0.40649291266575216,0.25375333885972184,7.6478726846068215,4117.87712724183
44,CHATHAM,2013,31283,30425.25,323.75,269,17589.75,35272.56753385288,20848.694374102583,0.972498394163169,0.010417545348235333,0.008625549784705144,0.5622069877575566,0.2658996452534437,0.3710442672977737,0.24449414298890837,7.6478726846068215,4090.41851114553
44,CHATHAM,2014,31073,30094.5,426.5,308,17362.5,35266.6007267411,21203.88422339013,0.9683988141733515,0.01381765825116536,0.00994788933221472,0.5586692068363593,0.26728480792426645,0.3355956219297952,0.23523494711809487,7.6478726846068215,4062.9598950492295
44,CHATHAM,2015,30863,29763.75,529.25,347,17135.25,35260.63391962931,21559.07407267768,0.9642992341835341,0.01721777115409539,0.011270228879724297,0.5551314259151621,0.2686699705950892,0.3001469765618167,0.22597575124728136,7.6478726846068215,4035.501278952929
44,CHATHAM,2016,30653,29433,632,386,16908,35254.667112517534,21914.263921965223,0.9601996541937168,0.020617884057025415,0.012592568427233875,0.5515936449939647,0.27005513326591196,0.26469833119383823,0.2167165553764679,7.6478726846068215,4008.042662856629
44,CHATHAM,2017,30825,29480.25,577.75,485.25,17086.75,37322.18441434731,23632.26075855059,0.9564376701944405,0.018773773273776367,0.01569023851531389,0.5542698803744899,0.26489935449328855,0.2567512136101397,0.23636076345665513,7.6478726846068215,4030.5325769926462
44,CHATHAM,2018,30997,29527.5,523.5,584.5,17265.5,39389.701716177085,25350.257595135958,0.9526756861951642,0.01692966249052732,0.018787908603393907,0.556946115755015,0.2597435757206652,0.2488040960264412,0.2560049715368423,7.6478726846068215,4053.0224911286637
44,CHATHAM,2019,31169,29574.75,469.25,683.75,17444.25,41457.21901800686,27068.254431721325,0.9489137021958878,0.015085551707278273,0.021885578691473923,0.55962235113554,0.2545877969480418,0.24085697844274268,0.27564917961702956,7.6478726846068215,4075.512405264681
44,CHATHAM,2020,31341,29622,415,783,17623,43524.73631983664,28786.251268306693,0.9451517181966115,0.013241440924029227,0.02498324877955394,0.5622985865160652,0.24943201817541838,0.23290986085904417,0.2952933876972168,7.6478726846068215,4098.002319400698
44,CHATHAM,2021,31341,29622,415,783,17623,43524.73631983664,28786.251268306693,0.9451517181966115,0.013241440924029227,0.02498324877955394,0.5622985865160652,0.24943201817541838,0.23290986085904417,0.2952933876972168,7.6478726846068215,4098.002319400698
44,CHATHAM,2022,31341,29622,415,783,17623,43524.73631983664,28786.251268306693,0.9451517181966115,0.013241440924029227,0.02498324877955394,0.5622985865160652,0.24943201817541838,0.23290986085904417,0.2952933876972168,7.6478726846068215,4098.002319400698
44,CHATHAM,2023,31341,29622,415,783,17623,43524.73631983664,28786.251268306693,0.9451517181966115,0.013241440924029227,0.02498324877955394,0.5622985865160652,0.24943201817541838,0.23290986085904417,0.2952933876972168,7.6478726846068215,4098.002319400698
44,CHATHAM,2024,31341,29622,415,783,17623,43524.73631983664,28786.251268306693,0.9451517181966115,0.013241440924029227,0.02498324877955394,0.5622985865160652,0.24943201817541838,0.23290986085904417,0.2952933876972168,7.6478726846068215,4098.002319400698
45,AVALON PARK,2008,9948,9652,168,20,5471,44681.78367511057,23495.074788902293,0.9702452754322477,0.016887816646562123,0.002010454362685967,0.5499597909127463,0.19366304458210623,0.2134502923976608,0.22434138309549945,3.2379374325212957,3072.3261975614387
45,AVALON PARK,2009,9985.5,9673,192,29.75,5431.75,44805.64677792136,23470.098773395872,0.9687217858473092,0.019201810197339894,0.002968526056229171,0.5440305482746766,0.19057037876964708,0.2134502923976608,0.22434138309549945,3.2379374325212957,3083.907644325467
45,AVALON PARK,2010,10023,9694,216,39.5,5392.5,44929.50988073215,23445.12275788945,0.9671982962623706,0.021515803748117665,0.003926597749772376,0.5381013056366069,0.18747771295718796,0.2134502923976608,0.22434138309549945,3.2379374325212957,3095.4890910894956
45,AVALON PARK,2011,10060.5,9715,240,49.25,5353.25,45053.37298354294,23420.14674238303,0.9656748066774321,0.023829797298895432,0.00488466944331558,0.5321720629985371,0.1843850471447288,0.2134502923976608,0.22434138309549945,3.2379374325212957,3107.0705378535235
45,AVALON PARK,2012,10098,9736,264,59,5314,45177.23608635373,23395.170726876608,0.9641513170924936,0.026143790849673203,0.005842741136858784,0.5262428203604674,0.18129238133226966,0.2134502923976608,0.22434138309549945,3.2379374325212957,3118.651984617552
45,AVALON PARK,2013,10019.75,9658.5,224.5,58,5360,44725.80230748375,23697.176588846778,0.9639412854688336,0.0223160700151292,0.005787267911918487,0.5351522225774533,0.17783249354637204,0.24050729971782603,0.23492996298945268,3.2379374325212957,3094.4853657032795
45,AVALON PARK,2014,9941.5,9581,185,57,5406,44274.36852861376,23999.182450816945,0.9637312538451737,0.018488349180585197,0.0057317946869781915,0.5440616247944392,0.17437260576047445,0.2675643070379912,0.24551854288340594,3.2379374325212957,3070.318746789007
45,AVALON PARK,2015,9863.25,9503.5,145.5,56,5452,43822.93474974377,24301.18831278711,0.9635212222215138,0.014660628346041192,0.005676321462037895,0.552971027011425,0.17091271797457686,0.2946213143581564,0.2561071227773592,3.2379374325212957,3046.1521278747346
45,AVALON PARK,2016,9785,9426,106,55,5498,43371.500970873785,24603.194174757282,0.9633111905978539,0.01083290751149719,0.005620848237097598,0.5618804292284109,0.16745283018867924,0.32167832167832167,0.26669570267131243,3.2379374325212957,3021.985508960462
45,AVALON PARK,2017,9750.5,9336.75,86.25,53.5,5512.25,45683.70938110444,26368.0624964147,0.9575046430779643,0.008824380022033796,0.0054854609938281744,0.5653669923888109,0.17428351711647574,0.3231027705032579,0.2725422305702993,3.2379374325212957,3011.330577937556
45,AVALON PARK,2018,9716,9247.5,66.5,52,5526.5,47995.9177913351,28132.93081807212,0.9516980955580748,0.006815852532570404,0.005350073750558751,0.5688535555492111,0.18111420404427225,0.32452721932819417,0.2783887584692862,3.2379374325212957,3000.67564691465
