community_area_name,community_area,year,gang_dominant,n_gangs_present,pct_area_gang_control,n_dv_crimes,n_homicides,n_arrests
MORGAN PARK,75,2009,GANGSTER DISCIPLES,3.0,0.49599221428558526,634,6,0
MORGAN PARK,75,2010,GANGSTER DISCIPLES,3.0,0.2991032824254483,645,9,0
MORGAN PARK,75,2011,,,,512,4,0
MORGAN PARK,75,2012,GANGSTER DISCIPLES,3.0,0.17198388572135784,486,6,0
MORGAN PARK,75,2013,,,,455,5,0
MORGAN PARK,75,2014,GANGSTER DISCIPLES,3.0,0.3408859989306124,430,5,49
MORGAN PARK,75,2015,GANGSTER DISCIPLES,3.0,0.3408859989306124,53,6,2
MORGAN PARK,75,2016,GANGSTER DISCIPLES,2.0,0.3408859801866566,474,5,55
MORGAN PARK,75,2017,GANGSTER DISCIPLES,2.0,0.32065900451279905,472,4,66
MORGAN PARK,75,2018,GANGSTER DISCIPLES,2.0,0.32065900451279905,475,3,86
MORGAN PARK,75,2019,GANGSTER DISCIPLES,2.0,0.32065900451279905,432,4,70
MORGAN PARK,75,2020,GANGSTER DISCIPLES,2.0,0.32065900451279905,393,10,39
MORGAN PARK,75,2021,GANGSTER DISCIPLES,2.0,0.32065900451279905,464,4,45
MORGAN PARK,75,2022,GANGSTER DISCIPLES,2.0,0.32065900451279905,387,9,31
MORGAN PARK,75,2023,GANGSTER DISCIPLES,3.0,0.3547279516211187,394,2,34
MORGAN PARK,75,2024,GANGSTER DISCIPLES,2.0,0.35486912670337006,485,2,56
OHARE,76,2008,GANGSTER DISCIPLES,2.0,0.0021533887520130465,147,0,0
OHARE,76,2009,GANGSTER DISCIPLES,2.0,0.0021533887520130465,151,0,0
OHARE,76,2010,,,,138,0,0
OHARE,76,2011,,,,100,0,0
OHARE,76,2012,,,,113,1,0
OHARE,76,2013,,,,104,0,0
OHARE,76,2014,,,,102,1,19
OHARE,76,2015,,,,14,1,0
OHARE,76,2016,,,,96,0,8
OHARE,76,2017,,,,96,1,19
OHARE,76,2018,,,,95,0,19
OHARE,76,2019,,,,114,0,23
OHARE,76,2020,,,,108,0,19
OHARE,76,2021,,,,141,0,16
OHARE,76,2022,,,,113,0,21
OHARE,76,2023,,,,108,0,27
OHARE,76,2024,,,,130,0,31
EDGEWATER,77,2008,CONSERVATIVE VICE LORDS,4.0,0.1837661484982142,499,4,0
EDGEWATER,77,2009,CONSERVATIVE VICE LORDS,4.0,0.18376614849821418,478,1,0
EDGEWATER,77,2010,GANGSTER DISCIPLES,3.0,0.2875635484221888,470,5,0
EDGEWATER,77,2011,,,,460,3,0
EDGEWATER,77,2012,LATIN KINGS,3.0,0.17848003176743105,446,5,0
EDGEWATER,77,2013,,,,346,2,0
EDGEWATER,77,2014,LATIN KINGS,3.0,0.18491061411207468,305,2,55
EDGEWATER,77,2015,LATIN KINGS,3.0,0.18491061411207468,57,2,6
EDGEWATER,77,2016,LATIN KINGS,3.0,0.18491059865107523,300,1,40
EDGEWATER,77,2017,LATIN KINGS,3.0,0.1849898943368348,315,2,48
EDGEWATER,77,2018,LATIN KINGS,3.0,0.18498989433683477,338,1,60
EDGEWATER,77,2019,LATIN KINGS,3.0,0.1849898943368348,295,1,45
EDGEWATER,77,2020,LATIN KINGS,3.0,0.18498989433683477,272,1,38
EDGEWATER,77,2021,LATIN KINGS,3.0,0.1849898943368348,324,1,30
EDGEWATER,77,2022,LATIN KINGS,3.0,0.18498989433683483,340,3,45
EDGEWATER,77,2023,LATIN KINGS,3.0,0.18476420863494075,391,2,67
EDGEWATER,77,2024,LATIN KINGS,3.0,0.18498989433683477,414,3,59
EDISON PARK,9,2008,,,,91,0,0
EDISON PARK,9,2009,,,,64,0,0
EDISON PARK,9,2010,,,,62,0,0
EDISON PARK,9,2011,,,,71,0,0
EDISON PARK,9,2012,,,,70,0,0
EDISON PARK,9,2013,,,,60,0,0
EDISON PARK,9,2014,,,,38,0,6
EDISON PARK,9,2015,,,,3,0,0
EDISON PARK,9,2016,,,,50,0,11
EDISON PARK,9,2017,,,,45,0,9
EDISON PARK,9,2018,,,,41,0,7
EDISON PARK,9,2019,,,,45,1,2
EDISON PARK,9,2020,,,,45,0,8
EDISON PARK,9,2021,,,,42,0,5
EDISON PARK,9,2022,,,,50,2,6
EDISON PARK,9,2023,,,,57,0,10
EDISON PARK,9,2024,,,,40,0,6
